"tract","Name","Teenage_Birth_Rate_women_only_rW_gF_p25"
36061024000,"Randalls Island, New York, NY",
36005035000,"Bronx County, NY",
36005017500,"Bronx County, NY",
36005017902,"Bronx County, NY",
34013980100,"Newark, NJ",
36047117602,"Kings County, NY",
36047082600,"Kings County, NY",
36005024502,"Bronx County, NY",
34039039600,"Plainfield, NJ",
36005013100,"Bronx County, NY",
36081053000,"Queens County, NY",
36047021500,"Kings County, NY",
36005004600,"Bronx County, NY",
36047114201,"Kings County, NY",
34017004600,"Bergen/Lafayette, Jersey City, NJ",
36005015300,"Bronx County, NY",
36081059000,"Queens County, NY",
34023004100,"Perth Amboy, NJ",
36081058000,"Queens County, NY",
36047122000,"Kings County, NY",
36081051800,"Queens County, NY",
36081042600,"Queens County, NY",
36081010701,"Queens County, NY",
36005004400,"Bronx County, NY",
36005004800,"Bronx County, NY",
36081016800,"Queens County, NY",
36081054000,"Queens County, NY",
36005002300,"Bronx County, NY",
36047040500,"Kings County, NY",
34017017500,"Union City, NJ",
34023009300,"New Brunswick, NJ",
36081087100,"Queens County, NY",
36005042400,"Bronx County, NY",
36081037700,"Queens County, NY",
36047092200,"Kings County, NY",
36005001600,"Bronx County, NY",
36061011700,"Hell's Kitchen, New York, NY",
36005021302,"Bronx County, NY",
34013003700,"West Side, Newark, NJ",
34017018301,"Hoboken, NJ",
36081023800,"Queens County, NY",
36081028800,"Queens County, NY",
36061011100,"Midtown, New York, NY",
36061005502,"Lower Manhattan, New York, NY",
36047025700,"Kings County, NY",
36081062200,"Queens County, NY",
34013000500,"Upper Roseville, Newark, NJ",
36081052400,"Queens County, NY",
34013013300,"Irvington, NJ",
34013004200,"Upper Clinton Hill, Newark, NJ",
34017017900,"Weehawken, NJ",
36047044100,"Kings County, NY",
34013006600,"Springfield/Belmont, Newark, NJ",
34013006400,"University Heights, Newark, NJ",
36005003700,"Bronx County, NY",
36047026500,"Kings County, NY",
36081015802,"Queens County, NY",
36047011900,"Kings County, NY",
36061021600,"Harlem, New York, NY",
36005022300,"Bronx County, NY",
36081017200,"Queens County, NY",
36047027300,"Kings County, NY",
36005042800,"Bronx County, NY",
36061023400,"Harlem, New York, NY",
36005000200,"Bronx County, NY",
36061019200,"East Harlem, New York, NY",
36005019900,"Bronx County, NY",
36081068000,"Queens County, NY",
36005017702,"Bronx County, NY",
36047014700,"Kings County, NY",
36047083600,"Kings County, NY",
36061002400,"Lower Manhattan, New York, NY",
36005039000,"Bronx County, NY",
36005016700,"Bronx County, NY",
36047111600,"Kings County, NY",
36047113000,"Kings County, NY",
36047008400,"Kings County, NY",
36061018000,"East Harlem, New York, NY",
36047027700,"Kings County, NY",
36047085600,"Kings County, NY",
36005007600,"Bronx County, NY",
36047038100,"Kings County, NY",
36081018600,"Queens County, NY",
34013018600,"City of Orange, NJ",
36047032700,"Kings County, NY",
36047026100,"Kings County, NY",
36081020500,"Queens County, NY",
34013018100,"City of Orange, NJ",
36047055700,"Kings County, NY",
36047051002,"Kings County, NY",
36047039300,"Kings County, NY",
34017006600,"Jersey City, NJ",
36047092000,"Kings County, NY",
36005030200,"Bronx County, NY",
36047117201,"Kings County, NY",
34013008900,"Seventh Avenue, Newark, NJ",
36005039901,"Bronx County, NY",
36081038301,"Queens County, NY",
34017015801,"West New York, NJ",
36061014300,"Central Park, New York, NY",
36047070202,"Kings County, NY",
36081036800,"Queens County, NY",
36047034000,"Kings County, NY",
36061019000,"Harlem, New York, NY",
36061015802,"East Harlem, New York, NY",
36047034100,"Kings County, NY",
36005007000,"Bronx County, NY",
36081047000,"Queens County, NY",
36081005500,"Queens County, NY",
36047085800,"Kings County, NY",
36005003900,"Bronx County, NY",
36047024700,"Kings County, NY",
36061019400,"East Harlem, New York, NY",
36047041300,"Kings County, NY",
36047119200,"Kings County, NY",
36047003700,"Kings County, NY",
36005008700,"Bronx County, NY",
36047080600,"Kings County, NY",
36047088200,"Kings County, NY",
36005022701,"Bronx County, NY",
36061024301,"Upper Manhattan, New York, NY",
36047000502,"Kings County, NY",
36005016900,"Bronx County, NY",
36047096000,"Kings County, NY",
34013011800,"East Orange, NJ",
36081012000,"Queens County, NY",
36047119400,"Kings County, NY",
36081155101,"Little Neck, Floral Park, NY",
34017016800,"Union City, NJ",
36061025100,"Upper Manhattan, New York, NY",
36081026400,"Queens County, NY",
36081003900,"Queens County, NY",
36047051100,"Kings County, NY",
36081050800,"Queens County, NY",
36081027200,"Queens County, NY",
36005020601,"Bronx County, NY",
36047018501,"Kings County, NY",
36005011000,"Bronx County, NY",
36081099801,"Queens County, NY",
36005005200,"Bronx County, NY",
36081120100,"Queens County, NY",
36081043400,"Queens County, NY",
36061004500,"Lower Manhattan, New York, NY",
36047044700,"Kings County, NY",
36047036700,"Kings County, NY",
36047045000,"Kings County, NY",
36081046500,"Queens County, NY",
36059406801,"Hempstead, NY",
34017006900,"West Side, Jersey City, NJ",
36047019900,"Kings County, NY",
36047021100,"Kings County, NY",
36061010300,"Midtown, New York, NY",
36047082800,"Kings County, NY",
36085007700,"Richmond County, NY",
36047028700,"Kings County, NY",
36081003300,"Queens County, NY",
36005036400,"Bronx County, NY",
36005004300,"Bronx County, NY",
36005018500,"Bronx County, NY",
36047042300,"Kings County, NY",
36047012000,"Kings County, NY",
34039038800,"Plainfield, NJ",
36005021501,"Bronx County, NY",
36081047100,"Queens County, NY",
34013001000,"University Heights, Newark, NJ",
36059407203,"Hempstead, NY",
36047043300,"Kings County, NY",
36047030900,"Kings County, NY",
36047029100,"Kings County, NY",
34039039300,"Plainfield, NJ",
36061000500,"Governors Island, New York, NY",
36059407101,"Hempstead, NY",
36005025500,"Bronx County, NY",
36081027800,"Queens County, NY",
34017015100,"Guttenberg, NJ",
36081043701,"Queens County, NY",
36081056200,"Queens County, NY",
36005009600,"Bronx County, NY",
34013011300,"East Orange, NJ",
34013004900,"Weequahic, Newark, NJ",
36047086800,"Kings County, NY",
36081032800,"Queens County, NY",
36061023200,"Harlem, New York, NY",
36081053800,"Queens County, NY",
36081026200,"Queens County, NY",
36081040300,"Queens County, NY",
36061010400,"Midtown, New York, NY",
34013001600,"Fairmount, Newark, NJ",
36081035800,"Queens County, NY",
36047035200,"Kings County, NY",
36061009900,"Midtown, New York, NY",
36047028501,"Kings County, NY",
36005024100,"Bronx County, NY",
36047040100,"Kings County, NY",
34013001800,"Fairmount, Newark, NJ",
34013009900,"East Orange, NJ",
36081050500,"Queens County, NY",
36047072400,"Kings County, NY",
36081046700,"Queens County, NY",
36081120300,"Queens County, NY",
36059406202,"West Hempstead, NY",
36047011700,"Kings County, NY",
36005034200,"Bronx County, NY",
36005001900,"Bronx County, NY",
36047041100,"Kings County, NY",
36061005600,"Midtown, New York, NY",
36081052600,"Queens County, NY",
34017015500,"West New York, NJ",
36005037000,"Bronx County, NY",
36005040304,"Bronx County, NY",
36081091800,"Queens County, NY",
34013002100,"Upper Vailsburg, Newark, NJ",
36047043900,"Kings County, NY",
36047078400,"Kings County, NY",
36081019400,"Queens County, NY",
36005043600,"Bronx County, NY",
36081099900,"Queens County, NY",
34013010100,"East Orange, NJ",
34013012600,"Irvington, NJ",
36047038700,"Kings County, NY",
36081059800,"Queens County, NY",
36081049200,"Queens County, NY",
36047024900,"Kings County, NY",
36047035700,"Kings County, NY",
36005039400,"Bronx County, NY",
34013002600,"West Side, Newark, NJ",
34013011100,"East Orange, NJ",
36047023100,"Kings County, NY",
36047080200,"Kings County, NY",
36005039800,"Bronx County, NY",
36061022102,"Harlem, New York, NY",
36061022400,"Harlem, New York, NY",
36081044000,"Queens County, NY",
36059406900,"Hempstead, NY",
36061020800,"Harlem, New York, NY",
34013011400,"East Orange, NJ",
36047027100,"Kings County, NY",
36061017800,"East Harlem, New York, NY",
36047087600,"Kings County, NY",
36081036300,"Queens County, NY",
34017002400,"Downtown Jersey City, Jersey City, NJ",
36059407502,"Uniondale, NY",
34013004500,"Weequahic, Newark, NJ",
36047120000,"Kings County, NY",
36047067600,"Kings County, NY",
36047089000,"Kings County, NY",
36005038301,"Bronx County, NY",
36047043500,"Kings County, NY",
34039039500,"Plainfield, NJ",
36047078800,"Kings County, NY",
36005020200,"Bronx County, NY",
36081020600,"Queens County, NY",
36005037400,"Bronx County, NY",
36047001100,"Kings County, NY",
36085022800,"Richmond County, NY",
36047117202,"Kings County, NY",
34013005100,"Weequahic, Newark, NJ",
36047051602,"Kings County, NY",
36081007700,"Queens County, NY",
36047017900,"Kings County, NY",
36047031701,"Kings County, NY",
36061020000,"Upper Manhattan, New York, NY",
36047024300,"Kings County, NY",
36047121000,"Kings County, NY",
36081032000,"Queens County, NY",
36005007100,"Bronx County, NY",
34017019400,"Hoboken, NJ",
36047112400,"Kings County, NY",
36047072200,"Kings County, NY",
36061020300,"Upper Manhattan, New York, NY",
36081033900,"Queens County, NY",
36059982100,"Old Westbury, NY",
36047117400,"Kings County, NY",
36005002701,"Bronx County, NY",
36047098200,"Kings County, NY",
36005023501,"Bronx County, NY",
36005013300,"Bronx County, NY",
36047089400,"Kings County, NY",
36061000900,"Lower Manhattan, New York, NY",
36081015000,"Queens County, NY",
36047038900,"Kings County, NY",
36081026901,"Queens County, NY",
36061001800,"Lower Manhattan, New York, NY",
36005019300,"Bronx County, NY",
36061024900,"Upper Manhattan, New York, NY",
36061029100,"Inwood, New York, NY",
36047032800,"Kings County, NY",
34013010200,"East Orange, NJ",
36047055100,"Kings County, NY",
36081026000,"Queens County, NY",
34039039900,"Elizabeth, NJ",
36047012700,"Kings County, NY",
36081099802,"Queens County, NY",
36047088800,"Kings County, NY",
36005002400,"Bronx County, NY",
36081045700,"Queens County, NY",
36047008800,"Kings County, NY",
34013013100,"Irvington, NJ",
36061024200,"East Harlem, New York, NY",
34013008000,"Central Business District, Newark, NJ",
36047093400,"Kings County, NY",
34039034400,"Roselle, NJ",
36005014701,"Bronx County, NY",
36047042500,"Kings County, NY",
34013002000,"Lower Vailsburg, Newark, NJ",
36061029700,"Inwood, New York, NY",
36085000900,"Richmond County, NY",
36047037900,"Kings County, NY",
36005014900,"Bronx County, NY",
36047002901,"Kings County, NY",
36047082400,"Kings County, NY",
36081034700,"Queens County, NY",
36047074000,"Kings County, NY",
36081041100,"Queens County, NY",
36081027500,"Queens County, NY",
36047023500,"Kings County, NY",
36047028502,"Kings County, NY",
36059407802,"East Meadow, NY",
36047040900,"Kings County, NY",
36081046600,"Queens County, NY",
36005023302,"Bronx County, NY",
36047077000,"Kings County, NY",
36005036502,"Bronx County, NY",
36005033400,"Bronx County, NY",
36047008500,"Kings County, NY",
36005006400,"Bronx County, NY",
36081015801,"Queens County, NY",
36005036100,"Bronx County, NY",
34017016100,"Union City, NJ",
36081015700,"Queens County, NY",
36047032100,"Kings County, NY",
36047087200,"Kings County, NY",
36005006000,"Bronx County, NY",
34013980200,"Newark, NJ",
36005023703,"Bronx County, NY",
36047077600,"Kings County, NY",
36061010900,"Garment District, New York, NY",
36047039900,"Kings County, NY",
36081019800,"Queens County, NY",
36005014500,"Bronx County, NY",
36047005900,"Kings County, NY",
34013010800,"East Orange, NJ",
36119002700,"South Side, Mount Vernon, NY",
36005006200,"Bronx County, NY",
36081024000,"Queens County, NY",
36047111000,"Kings County, NY",
36081053200,"Queens County, NY",
36047094401,"Kings County, NY",
36047086200,"Kings County, NY",
36005009000,"Bronx County, NY",
36081069000,"Queens County, NY",
36005006800,"Bronx County, NY",
36005040302,"Bronx County, NY",
36047073200,"Kings County, NY",
36047050804,"Kings County, NY",
36081059200,"Queens County, NY",
36047081800,"Kings County, NY",
34017015900,"West New York, NJ",
36081042400,"Queens County, NY",
36047037300,"Kings County, NY",
36081045900,"Queens County, NY",
36059304203,"Westbury, NY",
36081028200,"Queens County, NY",
36061030900,"West Bronx, New York, NY",
36061023900,"Upper Manhattan, New York, NY",
36081037500,"Queens County, NY",
36005042600,"Bronx County, NY",
34013002300,"Lower Vailsburg, Newark, NJ",
36005019700,"Bronx County, NY",
36081016600,"Queens County, NY",
36061002201,"Lower Manhattan, New York, NY",
36047076600,"Kings County, NY",
36047084800,"Kings County, NY",
36047013100,"Kings County, NY",
34017004900,"West Side, Jersey City, NJ",
34013010600,"East Orange, NJ",
36081103201,"Queens County, NY",
36047032300,"Kings County, NY",
36047118201,"Kings County, NY",
36061022302,"Harlem, New York, NY",
36005018102,"Bronx County, NY",
36047102000,"Kings County, NY",
36047107000,"Kings County, NY",
36081041400,"Queens County, NY",
36081061601,"Queens County, NY",
36005022102,"Bronx County, NY",
36047021900,"Kings County, NY",
36005030100,"Bronx County, NY",
34013008200,"University Heights, Newark, NJ",
36047085400,"Kings County, NY",
36061021000,"East Harlem, New York, NY",
36047002000,"Kings County, NY",
36005005400,"Bronx County, NY",
36061022000,"Harlem, New York, NY",
36081045200,"Queens County, NY",
36081056100,"Queens County, NY",
36081050202,"Queens County, NY",
36061022900,"Harlem, New York, NY",
34039039200,"Plainfield, NJ",
36047001300,"Kings County, NY",
36005023702,"Bronx County, NY",
36005012102,"Bronx County, NY",
36081061000,"Queens County, NY",
36005012101,"Bronx County, NY",
36005006300,"Bronx County, NY",
36005012500,"Bronx County, NY",
36059414001,"Roosevelt, NY",
36081025500,"Queens County, NY",
36047022900,"Kings County, NY",
36047022700,"Kings County, NY",
36047091200,"Kings County, NY",
36047003100,"Kings County, NY",
36047087401,"Kings County, NY",
36081081400,"Queens County, NY",
36005022902,"Bronx County, NY",
36047116600,"Kings County, NY",
36005002702,"Bronx County, NY",
36061011401,"Lenox Hill, New York, NY",
36005023600,"Bronx County, NY",
36005038302,"Bronx County, NY",
36047080000,"Kings County, NY",
36061009400,"Midtown, New York, NY",
34017015201,"West New York, NJ",
36047080800,"Kings County, NY",
36005005600,"Bronx County, NY",
34017017600,"Union City, NJ",
34039039400,"Plainfield, NJ",
34017007300,"The Waterfront, Jersey City, NJ",
36081025400,"Queens County, NY",
36061023600,"Harlem, New York, NY",
36047109800,"Kings County, NY",
36047073600,"Kings County, NY",
36047019500,"Kings County, NY",
34017020100,"Secaucus, NJ",
36005042200,"Bronx County, NY",
36081140901,"Queens County, NY",
36005011700,"Bronx County, NY",
36047034700,"Kings County, NY",
36081019600,"Queens County, NY",
36047079601,"Kings County, NY",
36005038800,"Bronx County, NY",
34013006700,"South Broad Street, Newark, NJ",
36047050803,"Kings County, NY",
36081086500,"Queens County, NY",
36081014800,"Queens County, NY",
36061008602,"Midtown, New York, NY",
36047081600,"Kings County, NY",
36005023502,"Bronx County, NY",
34013000200,"Upper Roseville, Newark, NJ",
36061022301,"Harlem, New York, NY",
34013008800,"Seventh Avenue, Newark, NJ",
36047034900,"Kings County, NY",
34013009300,"North Broadway, Newark, NJ",
36081048900,"Queens County, NY",
36081065400,"Queens County, NY",
34003023501,"Hackensack, NJ",
36081097204,"Queens County, NY",
36005022901,"Bronx County, NY",
36047098600,"Kings County, NY",
36061011300,"Midtown, New York, NY",
36047012100,"Kings County, NY",
36005005002,"Bronx County, NY",
34013005700,"South Broad Street, Newark, NJ",
36005021200,"Bronx County, NY",
36061023501,"Harlem, New York, NY",
36005022702,"Bronx County, NY",
36061016600,"East Harlem, New York, NY",
34013010700,"East Orange, NJ",
36005037300,"Bronx County, NY",
36081063000,"Queens County, NY",
34013009100,"Seventh Avenue, Newark, NJ",
34013018200,"City of Orange, NJ",
34017005300,"Bergen/Lafayette, Jersey City, NJ",
36047097400,"Kings County, NY",
36047079602,"Kings County, NY",
36047094600,"Kings County, NY",
36047022100,"Kings County, NY",
36005020100,"Bronx County, NY",
36047021700,"Kings County, NY",
36081059600,"Queens County, NY",
36061020901,"Harlem, New York, NY",
34013002400,"Lower Vailsburg, Newark, NJ",
36081045800,"Queens County, NY",
36081061602,"Queens County, NY",
34013010500,"East Orange, NJ",
36081029300,"Queens County, NY",
36005002000,"Bronx County, NY",
36047082000,"Kings County, NY",
36081017800,"Queens County, NY",
36061021800,"Upper Manhattan, New York, NY",
36047018100,"Kings County, NY",
36047003500,"Kings County, NY",
36047090800,"Kings County, NY",
36047023300,"Kings County, NY",
34013012800,"Irvington, NJ",
36047085200,"Kings County, NY",
34013001100,"University Heights, Newark, NJ",
36047078600,"Kings County, NY",
36005021301,"Bronx County, NY",
36047026900,"Kings County, NY",
36005021602,"Bronx County, NY",
36081062600,"Queens County, NY",
36047082200,"Kings County, NY",
36047043700,"Kings County, NY",
36081039900,"Queens County, NY",
36005037200,"Bronx County, NY",
36047049300,"Kings County, NY",
36047089600,"Kings County, NY",
36081050400,"Queens County, NY",
36047081000,"Kings County, NY",
36081023600,"Queens County, NY",
36047051001,"Kings County, NY",
36081028000,"Queens County, NY",
36005005902,"Bronx County, NY",
36005002800,"Bronx County, NY",
36061023000,"Harlem, New York, NY",
36005006900,"Bronx County, NY",
34017007400,"The Waterfront, Jersey City, NJ",
36047029700,"Kings County, NY",
36047026700,"Kings County, NY",
36081037900,"Queens County, NY",
34023004800,"Perth Amboy, NJ",
36081046400,"Queens County, NY",
36047113400,"Kings County, NY",
36081019000,"Queens County, NY",
36081044302,"Queens County, NY",
36081040100,"Queens County, NY",
36005037504,"Bronx County, NY",
36081030600,"Queens County, NY",
36061002202,"Alphabet City, New York, NY",
36061021400,"Upper Manhattan, New York, NY",
36047027900,"Kings County, NY",
36047050600,"Kings County, NY",
34013016700,"Montclair, NJ",
36047083200,"Kings County, NY",
34013011200,"East Orange, NJ",
34013004801,"Weequahic, Newark, NJ",
36005036800,"Bronx County, NY",
36081025700,"Queens County, NY",
34017004102,"McGinley Square, Jersey City, NJ",
36061029300,"Upper Manhattan, New York, NY",
34017004200,"West Side, North Bergen, NJ",
36047091600,"Kings County, NY",
34013010000,"East Orange, NJ",
36047008200,"Kings County, NY",
36081033700,"Queens County, NY",
36005009800,"Bronx County, NY",
36047017500,"Kings County, NY",
34039032200,"Hillside, NJ",
36005035900,"Bronx County, NY",
36061009600,"Midtown, New York, NY",
36061007600,"Midtown, New York, NY",
36047003300,"Kings County, NY",
36005025700,"Bronx County, NY",
36005014300,"Bronx County, NY",
36081079000,"Queens County, NY",
36047087800,"Kings County, NY",
36005044800,"Bronx County, NY",
34017005802,"Jersey City, NJ",
36047035900,"Kings County, NY",
36061023802,"Roosevelt Island, New York, NY",
36061027700,"Upper Manhattan, New York, NY",
36047036501,"Kings County, NY",
36005000400,"Bronx County, NY",
36047120200,"Kings County, NY",
36047115800,"Kings County, NY",
36081065000,"Queens County, NY",
36047116200,"Kings County, NY",
36047031100,"Kings County, NY",
36081071600,"Queens County, NY",
36081036100,"Queens County, NY",
36061022800,"Harlem, New York, NY",
36061019600,"East Harlem, New York, NY",
36047118400,"Kings County, NY",
34013013000,"Irvington, NJ",
36061018800,"Upper Manhattan, New York, NY",
36047116400,"Kings County, NY",
34013018700,"City of Orange, NJ",
36047086600,"Kings County, NY",
34017003500,"Downtown Jersey City, Jersey City, NJ",
36061021703,"Harlem, New York, NY",
34013001700,"Fairmount, Newark, NJ",
36005038500,"Bronx County, NY",
36081062000,"Queens County, NY",
36081050000,"Queens County, NY",
36047120800,"Kings County, NY",
34017002300,"Downtown Jersey City, Jersey City, NJ",
36081046100,"Queens County, NY",
36081027600,"Queens County, NY",
36047041700,"Kings County, NY",
36047007100,"Kings County, NY",
36005015500,"Bronx County, NY",
34013003100,"Springfield/Belmont, Newark, NJ",
36081017400,"Queens County, NY",
36047042100,"Kings County, NY",
36047025100,"Kings County, NY",
36005021800,"Bronx County, NY",
36061022600,"Harlem, New York, NY",
36061026900,"Fort George, New York, NY",
36081156700,"Queens County, NY",
36047029500,"Kings County, NY",
36047031300,"Kings County, NY",
34017004500,"Bergen/Lafayette, Jersey City, NJ",
36047090000,"Kings County, NY",
36061021900,"Harlem, New York, NY",
36059407301,"Uniondale, NY",
36061018600,"Harlem, New York, NY",
36081014400,"Queens County, NY",
34013012500,"Irvington, NJ",
36005007500,"Bronx County, NY",
36005043400,"Bronx County, NY",
36061019702,"Harlem, New York, NY",
36081046800,"Queens County, NY",
36005007400,"Bronx County, NY",
36005016300,"Bronx County, NY",
36047116000,"Kings County, NY",
36081059400,"Queens County, NY",
36047092800,"Kings County, NY",
36081052800,"Queens County, NY",
34013023100,"West Side, Newark, NJ",
36081038100,"Queens County, NY",
34013002500,"Lower Vailsburg, Newark, NJ",
34013009000,"Seventh Avenue, Newark, NJ",
36047040300,"Kings County, NY",
36081040900,"Queens County, NY",
36047030300,"Kings County, NY",
36047036900,"Kings County, NY",
36081029900,"Queens County, NY",
34013022900,"University Heights, Newark, NJ",
36081021200,"Queens County, NY",
36061023700,"Harlem, New York, NY",
36047112600,"Kings County, NY",
36081069400,"Queens County, NY",
36047037100,"Kings County, NY",
34013009200,"Mount Pleasant/Lower Broadway, Newark, NJ",
36047112800,"Kings County, NY",
34017001900,"Journal Square, Jersey City, NJ",
36061010200,"Midtown, New York, NY",
36005015700,"Bronx County, NY",
34013010300,"East Orange, NJ",
34013000900,"Lower Roseville, Newark, NJ",
34017019200,"Hoboken, NJ",
36081081800,"Queens County, NY",
36047083400,"Kings County, NY",
36081018401,"Queens County, NY",
36047118600,"Kings County, NY",
36061018200,"East Harlem, New York, NY",
36081035200,"Queens County, NY",
36047099200,"Kings County, NY",
34013017100,"Montclair, NJ",
36047001800,"Kings County, NY",
36047086000,"Kings County, NY",
36081036600,"Queens County, NY",
36081064600,"Queens County, NY",
36047101800,"Kings County, NY",
36047079400,"Kings County, NY",
36081055300,"Queens County, NY",
34013008100,"Central Business District, Newark, NJ",
34013004400,"Weequahic, Newark, NJ",
36061012500,"Midtown, New York, NY",
36005039200,"Bronx County, NY",
36081099200,"Queens County, NY",
36047026300,"Kings County, NY",
34013011600,"East Orange, NJ",
36061021200,"Upper Manhattan, New York, NY",
36047016300,"Kings County, NY",
36061003601,"Bowery, New York, NY",
36081079200,"Queens County, NY",
36005020900,"Bronx County, NY",
36047019100,"Kings County, NY",
36005026701,"Bronx County, NY",
36061028500,"Fort George, New York, NY",
34017006700,"Bergen/Lafayette, Jersey City, NJ",
34003015300,"Englewood, NJ",
36047050700,"Kings County, NY",
36081036700,"Queens County, NY",
36005040100,"Bronx County, NY",
36005017901,"Bronx County, NY",
36047050500,"Kings County, NY",
34017016000,"West New York, NJ",
34013003800,"West Side, Newark, NJ",
36081017000,"Queens County, NY",
36081097203,"Queens County, NY",
36061001600,"Chinatown, New York, NY",
36059414002,"Roosevelt, NY",
36061024700,"Upper Manhattan, New York, NY",
36059304204,"Westbury, NY",
36047027500,"Kings County, NY",
36081072900,"Queens County, NY",
34013004700,"Weequahic, Newark, NJ",
36047118800,"Kings County, NY",
36005036300,"Bronx County, NY",
36047086400,"Kings County, NY",
34039030200,"Elizabeth, NJ",
36005021900,"Bronx County, NY",
36005037600,"Bronx County, NY",
36047020500,"Kings County, NY",
34017007600,"Downtown Jersey City, Jersey City, NJ",
36005005100,"Bronx County, NY",
34017004700,"Jersey City, NJ",
36005011502,"Bronx County, NY",
36081040000,"Queens County, NY",
36047078000,"Kings County, NY",
36061002900,"Chinatown, New York, NY",
34013006200,"Springfield/Belmont, Newark, NJ",
36005037800,"Bronx County, NY",
36005020502,"Bronx County, NY",
36047008000,"Kings County, NY",
36061016800,"Upper Manhattan, New York, NY",
36005040502,"Bronx County, NY",
36047019300,"Kings County, NY",
34013012700,"Irvington, NJ",
36005021100,"Bronx County, NY",
36081056600,"Queens County, NY",
36081037600,"Queens County, NY",
36081119900,"Queens County, NY",
36005021002,"Bronx County, NY",
36005039700,"Bronx County, NY",
36081028400,"Queens County, NY",
36047051200,"Kings County, NY",
36005033600,"Bronx County, NY",
36061011600,"Lenox Hill, New York, NY",
36081068200,"Queens County, NY",
34031175200,"Passaic, NJ",
36081037300,"Queens County, NY",
34017006800,"Bergen/Lafayette, Jersey City, NJ",
34017015600,"West New York, NJ",
36081061400,"Queens County, NY",
36061026700,"Fort George, New York, NY",
36005019500,"Bronx County, NY",
36047002100,"Kings County, NY",
36005026100,"Bronx County, NY",
36081040500,"Queens County, NY",
36005038000,"Bronx County, NY",
36061031900,"Lower Manhattan, New York, NY",
36005003100,"Bronx County, NY",
36061010100,"Midtown, New York, NY",
36005025300,"Bronx County, NY",
36047081400,"Kings County, NY",
36005006500,"Bronx County, NY",
36061017402,"East Harlem, New York, NY",
36081010600,"Queens County, NY",
36061002500,"Lower Manhattan, New York, NY",
34017003100,"Bergen/Lafayette, Jersey City, NJ",
36081048400,"Queens County, NY",
36061023100,"Harlem, New York, NY",
36005037900,"Bronx County, NY",
36061015602,"Upper Manhattan, New York, NY",
36005008300,"Bronx County, NY",
36047114600,"Kings County, NY",
36081014201,"Queens County, NY",
36081008100,"Queens County, NY",
36081051000,"Queens County, NY",
36005007300,"Bronx County, NY",
36047093600,"Kings County, NY",
36005024501,"Bronx County, NY",
36061008601,"Midtown, New York, NY",
36081079300,"Queens County, NY",
36047051601,"Kings County, NY",
36061001300,"Lower Manhattan, New York, NY",
36005034400,"Bronx County, NY",
36061022700,"Harlem, New York, NY",
36047095000,"Kings County, NY",
34017015001,"Guttenberg, NJ",
36081019200,"Queens County, NY",
36081018000,"Queens County, NY",
36047080400,"Kings County, NY",
36061014700,"Lincoln Square, New York, NY",
36047012901,"Kings County, NY",
36047034300,"Kings County, NY",
36047115000,"Kings County, NY",
36081061800,"Queens County, NY",
36047088000,"Kings County, NY",
36005040400,"Bronx County, NY",
34013005400,"Upper Clinton Hill, Newark, NJ",
36047018300,"Kings County, NY",
36047020100,"Kings County, NY",
36081026902,"Queens County, NY",
36047041900,"Kings County, NY",
36005038600,"Bronx County, NY",
36047042900,"Kings County, NY",
36081026600,"Queens County, NY",
36059981100,"Greenvale, NY",
36047087000,"Kings County, NY",
36005008600,"Bronx County, NY",
36047020300,"Kings County, NY",
36047114400,"Kings County, NY",
36005013000,"Bronx County, NY",
34013003900,"Springfield/Belmont, Newark, NJ",
36005045600,"Bronx County, NY",
36005015100,"Bronx County, NY",
36047024500,"Kings County, NY",
36047036502,"Kings County, NY",
34017006000,"Greenville, Jersey City, NJ",
36005046000,"Bronx County, NY",
34017006500,"Historic Downtown, Jersey City, NJ",
36047011000,"Kings County, NY",
34017015300,"West New York, NJ",
36061011202,"Midtown, New York, NY",
36081044602,"Queens County, NY",
36081019900,"Queens County, NY",
36005027600,"Bronx County, NY",
36119002800,"South Side, Mount Vernon, NY",
36081018800,"Queens County, NY",
34013012900,"Irvington, NJ",
36005028400,"Bronx County, NY",
36005036501,"Bronx County, NY",
36047079000,"Kings County, NY",
36047041500,"Kings County, NY",
36047052300,"Kings County, NY",
36005007900,"Bronx County, NY",
36081038302,"Queens County, NY",
36081015600,"Queens County, NY",
36005040800,"Bronx County, NY",
36081048000,"Queens County, NY",
36081039800,"Queens County, NY",
36061023300,"Harlem, New York, NY",
36047093800,"Kings County, NY",
36005016500,"Bronx County, NY",
34013005300,"Upper Clinton Hill, Newark, NJ",
36085013301,"Richmond County, NY",
36005018900,"Bronx County, NY",
36061009200,"Midtown, New York, NY",
36005003800,"Bronx County, NY",
36061026100,"Upper Manhattan, New York, NY",
36081017600,"Queens County, NY",
36081097202,"Queens County, NY",
34013009700,"North Broadway, Newark, NJ",
36047052700,"Kings County, NY",
36081018200,"Queens County, NY",
36047039700,"Kings County, NY",
36081128300,"Queens County, NY",
36081046200,"Queens County, NY",
36061003001,"Lower Manhattan, New York, NY",
36005023100,"Bronx County, NY",
36047029300,"Kings County, NY",
36005005001,"Bronx County, NY",
34013011700,"East Orange, NJ",
36047005300,"Kings County, NY",
36047037500,"Kings County, NY",
36005013500,"Bronx County, NY",
36005036902,"Bronx County, NY",
36081068300,"Queens County, NY",
36047119800,"Kings County, NY",
36081015200,"Queens County, NY",
36047028900,"Kings County, NY",
36081027400,"Queens County, NY",
